year,coc_number,rate_homeless,rate_sheltered,rate_unsheltered,total_population,house_price_index_2009,log_median_rent,utility_costs,percentage_owners_cost_burden_2016,percentage_renters_severe_cost_burden_2016,share_renters_2016,rental_vacancy_rate,high_housing_density,number_eviction,share_overcrowded_units_2016,city_or_urban,suburban,rate_unemployment,gini_coefficient_2016,poverty_rate,share_HUD_units,HUD_unit_occupancy_rate,share_built_before_1940,total_black,total_latino_hispanic,total_asian,total_pacific_islander,total_population_0_19,total_population_65_plus,total_female_population,net_migration,migration_4_year_change,proportion_one_person_households,share_under_18_with_single_parent,share_veteran_status,share_no_bachelors,medicare_reimbursements_per_enrollee,percentage_excessive_drinking,average_Jan_temperature,average_summer_temperature,total_Jan_precipitation,total_annual_precipitation
2017,AR-500,17.013878318636454,7.712056176240778,9.301822142395675,591282,1.41861635604818,1.80548691749573,17.5251731872559,11.7880229949951,22.272762298584,35.9083023071289,11.9230556488037,0,0,1.9365645647049,1,0,3.41818404197693,45.7444686889648,14.6772603988647,4.17838668823242,89.8958358764648,3.96364593505859,2661.5388258056223,553.0863445868468,184.53123890123493,2.638335007661319,2596.5106328283287,1490.1688196156827,305443,100,-0.236632823944092,30.7517776489258,33.5851631164551,11.5672740936279,69.5464172363281,8.73811710718405,0.160276547074318,45.4426956176758,81.4383697509766,2.53456687927246,53.0499229431152
2017,AR-501,6.224806040702687,4.43281642292464,1.791989617778046,530137,3.81066603389061,1.78478300571442,16.2303123474121,10.7452459335327,18.3227100372314,38.0827407836914,4.33599853515625,0,0,3.34654927253723,1,0,2.86227941513062,46.7319374084473,12.3160619735718,1.46105015277863,92.0440979003906,4.00664234161377,225.63978745116827,1610.0555139520538,301.1485710297527,128.26873053569173,2861.656515202674,1288.723480911538,266395,8133,0.434119939804077,24.6965980529785,19.0470962524414,9.53321170806885,68.8248443603516,8.85471265942577,0.171395972371101,40.7812118530273,77.9648208618164,2.88071393966675,35.850715637207
2017,AR-503,8.932583357243784,4.213652957406916,4.718930399836868,1108302,1.97437545108036,1.56798410415649,17.2605056762695,10.9769296646118,24.9902763366699,34.6504783630371,8.43033123016357,0,0,2.81343984603882,0,0,4.18144035339355,45.9262466430664,18.1547985076904,4.03412628173828,90.1595458984375,5.42849731445313,1323.3847814043465,696.6873649961834,133.2849710638436,6.631766431893112,2651.39826509381,1628.8881550335557,565285,-509,0.0333085283637047,27.8270149230957,29.4487419128418,10.4820566177368,80.9965209960938,9.25779768704739,0.144519597291946,44.9828910827637,80.681022644043,2.84691333770752,49.119010925293
2017,AR-505,2.9127595417699648,2.9127595417699648,0.0,302119,3.4608635283444,1.42362296581268,21.2173442840576,10.0233058929443,26.6027145385742,32.4290008544922,8.37034130096436,0,0,2.48912334442139,0,0,5.19355964660645,46.9661979675293,20.2784328460693,4.71474933624268,86.3240203857422,5.74810647964478,3627.6103124927595,362.8702597320923,60.373561411232,4.667035174881421,2535.5902806510016,1753.9446377089823,152783,-2920,0.179014503955841,30.5314292907715,36.5170974731445,9.28153038024902,82.891716003418,9.24535025721653,0.131282508373261,49.0451469421387,81.5437850952148,3.9639356136322,57.3016395568848
2017,AR-512,5.167001384366409,2.6322459882621327,2.534755396104276,102574,-4.42236705976623,1.49607181549072,14.7862195968628,11.787971496582,17.5409088134766,24.5447406768799,8.8613338470459,0,0,2.00621867179871,0,0,3.9510931968689,44.1470336914063,15.3274717330933,2.56277108192444,91.8847351074219,6.24018478393555,33.439273110144875,228.12798564938484,52.35244798876908,4.972020200050695,2149.8625382650575,2597.8318092304094,52296,740,0.630225777626038,28.6786403656006,20.290678024292,14.4922971725464,83.1205825805664,7.9299484269893,0.139039754867554,40.1693115234375,77.5562133789063,1.90942347049713,42.5615310668945
2017,AZ-500,10.633051469261579,6.290821174687564,4.3422302945740165,1662740,1.73348800345731,1.91272747516632,17.183557510376,13.7281255722046,23.5794544219971,31.0147609710693,8.01382541656494,0,283,5.138671875,0,0,8.03301429748535,44.4088859558105,18.1458301544189,0.933846712112427,90.1772155761719,2.57545185089111,210.44180088288007,2830.989811997065,123.75356339535946,17.970338116602715,2503.9873943009734,2114.04669401109,820709,17289,1.11815750598907,25.5688076019287,26.6785850524902,13.2561521530151,81.8752670288086,9.43357239606914,0.158608421683311,44.658519744873,81.9929962158203,2.03709673881531,12.0622787475586
2017,AZ-501,15.54538729643592,11.742989514270842,3.8023977821650754,1012519,-5.25587558950772,1.94304895401001,13.3000001907349,14.3814849853516,28.100564956665,38.6936950683594,7.83886098861694,0,8056,3.96191096305847,1,0,4.95036172866821,47.1300010681152,17.8281097412109,2.04294633865356,94.0,2.45237636566162,332.80363133926375,3699.1207078583216,293.00190909997735,14.863918603008932,2449.396011334108,1871.2043922138746,514341,5436,0.408793687820435,30.7357273101807,28.9836025238037,12.9465560913086,70.3765029907227,8.71023,0.169705122709274,50.310001373291,85.9266662597656,1.26999998092651,10.8199996948242
2017,AZ-502,13.240002144856726,8.376279679868322,4.8637224649884025,4233383,24.3555633096349,2.11625552177429,15.8999996185303,14.4752445220947,23.8907985687256,39.6407508850098,7.82423305511475,0,0,4.41064500808716,1,0,4.56641721725464,46.8199996948242,14.7617874145508,1.38854169845581,94.0,0.973094701766968,526.6237427608133,3083.1299695775224,401.4000150706893,18.86906996130518,2718.3909417125733,1447.7712033142286,2139334,55537,0.258954405784607,27.0296211242676,25.1563282012939,9.61328029632568,68.633415222168,10.10427,0.185377478599548,51.9300003051758,90.7366714477539,1.44000005722046,7.65999984741211
2017,CA-500,38.27964226084931,10.074679989128045,28.20496227172126,1931575,53.9528056137731,2.84897089004517,8.60000038146973,18.3329792022705,23.7083988189697,43.4620361328125,2.83970355987549,1,869,7.84833192825317,1,0,3.79911613464355,46.6599998474121,9.0924243927002,3.55262470245361,87.0,4.93077993392944,234.43562895564503,2580.0965533308313,3606.414454525452,33.81178571890815,2474.8818968976093,1283.2429494065723,956992,-63,-0.775141000747681,20.9914474487305,15.9812927246094,4.46615314483643,48.7713050842285,11.59192,0.15923447906971,45.7200012207031,70.2566680908203,12.6800003051758,29.6399993896484
2017,CA-501,78.27846725784525,28.592528504068586,49.68593875377667,876103,51.9187099149968,2.75556969642639,5.90000009536743,18.0350246429443,21.2668857574463,63.1916770935059,2.53766107559204,1,593,6.1505560874939,1,0,3.27782225608826,51.8800010681152,10.0090970993042,5.53426790237427,91.0,48.3308563232422,503.822039189456,1524.5810138762222,3490.731112665976,37.58690473608697,1498.2827361623006,1511.032378613017,429706,6970,-0.492235243320465,37.0914001464844,21.0645008087158,3.85083627700806,40.8061103820801,11.62713,0.23898421227932,49.1199989318848,61.6233329772949,10.6300001144409,28.8500003814697
2017,CA-502,34.048375428553456,10.682080477318424,23.36629495123503,1653236,50.635363552415,2.59823536872864,8.80000019073486,18.7083587646484,26.0135059356689,47.4326286315918,2.76371955871582,1,1640,6.93097400665283,1,0,4.27527761459351,46.8800010681152,10.4876737594604,5.60663318634033,89.0,19.8331298828125,1068.3108763661087,2250.211101137406,2971.154753465325,82.09959134690993,2326.4615578175167,1312.4925902895895,841109,6968,-0.522153794765472,24.9769172668457,21.1344814300537,5.01556968688965,54.1508140563965,12.11459,0.195850253105164,46.4900016784668,69.8433303833008,9.38000011444092,22.5500011444092
2017,CA-503,24.219235293340205,10.65910682896528,13.560128464374925,1513260,31.7558928629971,2.23644518852234,12.8999996185303,17.7610950469971,29.0459938049316,44.7946739196777,5.10760307312012,1,5570,4.78140068054199,1,0,5.41551685333252,45.9799995422363,16.1082706451416,3.4248366355896,97.0,4.8382306098938,980.4726220213314,2300.0740123970763,1558.6283916841787,111.15736885928392,2628.8013956623445,1336.0493239760517,773889,9709,0.417619168758392,26.7393589019775,26.511474609375,8.61138343811035,70.2931365966797,11.05654,0.189020678400993,46.4500007629395,76.5933380126953,10.1800003051758,22.6700000762939
